timestamp,RSI,MACD,Signal_MACD,Hist_MACD,StochRSI,ADX,Sinal,moeda
2025-06-13 06:05:00,40.255941768458825,-51.51374745499925,-32.94758822107097,-18.566159233928275,0.18752095744236097,23.39813706403906,1,BTCUSDT
2025-06-13 06:10:00,39.3131830576519,-58.59190986637259,-38.07645255013129,-20.515457316241296,0.15841598905326296,24.91320606812143,1,BTCUSDT
2025-06-13 06:15:00,36.58219763027422,-66.67580452068069,-43.796322944241176,-22.87948157643951,0.07410465506741049,27.364897608220907,1,BTCUSDT
2025-06-13 06:20:00,37.12113488399208,-79.00699486784288,-50.83845732896152,-28.16853753888136,0.09074279540317008,29.643063733391553,1,BTCUSDT
2025-06-13 06:25:00,34.22824793468048,-95.16508422968036,-59.70378270910528,-35.46130152057508,0.0014332167720887232,31.16507617589325,1,BTCUSDT
2025-06-13 06:30:00,30.948993666635303,-101.10495385242393,-67.98401693776901,-33.12093691465492,0.0,33.31880940072259,1,BTCUSDT
2025-06-13 06:35:00,33.77493360233903,-105.98496619101206,-75.58420678841763,-30.40075940259443,0.08922306983836668,35.00832646403604,1,BTCUSDT
2025-06-13 06:40:00,40.83902749086247,-101.7848053031048,-80.82432649135507,-20.960478811749738,0.3803893383163373,35.80116297274362,1,BTCUSDT
2025-06-13 06:45:00,53.175238898257646,-77.96627691169851,-80.25271657542376,2.286439663725247,0.8548632762208108,35.53264587225884,1,BTCUSDT
2025-06-13 06:50:00,56.87783098227011,-41.11715891944186,-72.42560504422738,31.30844612478552,0.9972719451823518,36.794104019110065,1,BTCUSDT
2025-06-13 06:55:00,60.263435634767916,8.737587757350411,-56.192966483911825,64.93055424126223,1.0,38.60457019796022,1,BTCUSDT
2025-06-13 07:00:00,57.23297864508712,26.433157515421044,-39.667741684045254,66.1008991994663,0.8966223886173522,38.646168250008884,1,BTCUSDT
2025-06-13 07:05:00,64.64644602194181,43.28019185560697,-23.07815497611481,66.35834683172178,1.0,38.77816114156159,1,BTCUSDT
2025-06-13 07:10:00,61.97992239460573,55.6782934970106,-7.326865281489727,63.00515877850033,0.9208686876616009,38.995528127527415,1,BTCUSDT
2025-06-13 07:15:00,60.05190027264064,62.44480283431767,6.627468341671753,55.81733449264592,0.8636530233545193,39.5268178166907,1,BTCUSDT
2025-06-13 07:20:00,67.41393505107536,82.29816709764418,21.76160809286624,60.53655900477794,1.0,41.17065448864774,1,BTCUSDT
2025-06-13 07:25:00,71.81142967974532,109.1535588469851,39.23999824369002,69.91356060329508,1.0,42.87227779938776,1,BTCUSDT
2025-06-13 07:30:00,71.7132472740947,122.00124686888012,55.792247968728034,66.20899890015208,0.9975972454109413,45.13942254183355,1,BTCUSDT
2025-06-13 07:35:00,73.28935801074697,126.29090276214993,69.89197892741242,56.3989238347375,1.0,47.01452248029544,1,BTCUSDT
2025-06-13 07:40:00,73.10411537108668,132.9039277182892,82.49436868558777,50.409559032701424,0.9953120248508321,47.98979344543272,1,BTCUSDT
2025-06-13 07:45:00,71.7175260815048,132.56115322274854,92.50772559301993,40.05342762972862,0.9515619131127494,49.09771114454985,1,BTCUSDT
2025-06-13 07:50:00,73.66637036402356,147.86272701430426,103.5787258772768,44.28400113702746,1.0,51.71529258195197,1,BTCUSDT
2025-06-13 07:55:00,70.16538050863862,160.05270389356883,114.8735214805352,45.17918241303363,0.791465488701776,56.87287708272719,1,BTCUSDT
